genes	Symbol	Entrezid	Genename	logFC.a8_DJvsC.CONC	logFC.a9_JvsC.CONC	logFC.a10_DvsC.CONC	logCPM	F	PValue	FDR
ENSMUSG00000093460	Six3os1	100043902	SIX homeobox 3, opposite strand 1	0.445371343274628	0.446393925245297	-0.117594666991644	6.64919633020753	18.0455990560268	2.68566124565961e-07	2.76078191528458e-05
ENSMUSG00000043079	Synpo	104027	synaptopodin	-0.604888815389692	-0.71650052446509	-0.295020720508518	2.99062115556771	17.4626309801671	2.80687017540585e-07	2.85778658887319e-05
ENSMUSG00000030123	Plxnd1	67784	plexin D1	-0.358759868211498	-0.761043374792374	-0.160407967518822	3.49236333706997	17.4549005090744	2.82031666743442e-07	2.85778658887319e-05
ENSMUSG00000055044	Pdlim1	54132	PDZ and LIM domain 1 (elfin)	-1.43090630074446	-1.05443712227357	0.305454920589184	0.121343208118047	17.2691512609112	3.16465096897271e-07	3.18395309545013e-05
ENSMUSG00000033039	Micall1	27008	microtubule associated monooxygenase, calponin and LIM domain containing -like 1	-0.365730701378358	-0.351874594846772	0.0566334438868393	5.46356527875066	17.1897972763686	3.32498947634388e-07	3.32171131770523e-05
ENSMUSG00000024143	Rhoq	104215	ras homolog family member Q	-0.323321958648967	-0.367047814635165	-0.0133457963512784	5.1845741578223	17.1386934622013	3.4327541221931e-07	3.40538811030988e-05
ENSMUSG00000071637	Cebpd	12609	CCAAT/enhancer binding protein (C/EBP), delta	-1.95369820470284	-1.40132530487476	-1.55541710008581	3.23918224962392	18.7494374842536	3.46813169613278e-07	3.41659140564859e-05
ENSMUSG00000033581	Igf2bp2	319765	insulin-like growth factor 2 mRNA binding protein 2	0.172126255112817	-0.437887694098646	0.657828840722065	2.89184274807307	17.1056183027234	3.5044550598449e-07	3.42856548130757e-05
ENSMUSG00000006007	Pdc	20028	phosducin	0.154365919655544	-0.0122464794494396	0.56030801403519	10.7925343211587	17.0410148619647	3.64908668267709e-07	3.54561258085324e-05
ENSMUSG00000050855	Zfp940	233057	zinc finger protein 940	-0.195141292238511	-0.0899927187068597	-0.502736246783808	3.92117198156159	16.9756991820833	3.80171224085548e-07	3.6687816223657e-05
ENSMUSG00000040618	Pck2	74551	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	0.226100368198335	-0.0939506254224497	0.418606899798276	4.11709741772217	16.8378313647398	4.14635243103517e-07	3.97433483693682e-05
ENSMUSG00000006019	Dhx34	71723	DEAH (Asp-Glu-Ala-His) box polypeptide 34	-0.436898136120101	0.00715412999021436	-0.265784774003824	4.50389276694302	16.7592067751278	4.35747897818043e-07	4.14529624201598e-05
ENSMUSG00000027560	Dok5	76829	docking protein 5	-0.470383799934064	-0.587671278006849	-0.186356036931261	3.30130691508824	16.7499191172611	4.38315547936273e-07	4.14529624201598e-05
ENSMUSG00000020607	Fam84a	105005	family with sequence similarity 84, member A	-0.598146736135851	0.437815990989687	-0.402428964712899	2.3521491828301	16.7156458227293	4.47929291760248e-07	4.20816220722575e-05
ENSMUSG00000029826	Zc3hav1	78781	zinc finger CCCH type, antiviral 1	-0.816180148461468	-0.788845295150405	-0.374288146603765	2.93992510888402	16.6378592547331	4.70581187512226e-07	4.39188468818976e-05
ENSMUSG00000032018	Sc5d	235293	sterol-C5-desaturase	0.362965952042224	-0.0505034586874984	0.315398640874632	5.02971926951697	16.6011154921418	4.81697339790143e-07	4.46624736095619e-05
ENSMUSG00000059895	Ptp4a3	19245	protein tyrosine phosphatase 4a3	-0.420755951673804	-0.391641180786829	-0.317260214545822	8.74729569854738	16.3356212627915	5.70700263430118e-07	5.24959570346959e-05
ENSMUSG00000031765	Mt1	17748	metallothionein 1	-0.805611771092765	-0.596822777676196	-0.697232884232349	4.94051361814018	16.8953264656442	5.73584755419277e-07	5.24959570346959e-05
ENSMUSG00000029168	Dpysl5	65254	dihydropyrimidinase-like 5	0.477210822861158	0.146657270024532	0.324792698052199	5.4055926335965	16.3009210647164	5.83552971009657e-07	5.30659131201474e-05
ENSMUSG00000028195	Cyr61	16007	cysteine rich protein 61	-1.43257030925783	-1.03738553634119	-0.485854315792539	1.50423816155625	16.2103857618684	6.18541343164917e-07	5.58893470964173e-05
ENSMUSG00000030337	Vamp1	22317	vesicle-associated membrane protein 1	0.308171109060133	0.206988025544781	-0.0421306458969082	6.11915766308522	16.184747612887	6.28845523772682e-07	5.62385106873686e-05
ENSMUSG00000029484	Anxa3	11745	annexin A3	-0.969300360732526	-1.04796285944159	-0.607130239789196	1.4793274468243	16.1810797795655	6.30334357767631e-07	5.62385106873686e-05
ENSMUSG00000028807	Zbtb8a	73680	zinc finger and BTB domain containing 8a	0.982882530627716	0.207528689694326	1.59982041516079	1.5231344235089	16.245003252385	6.39391216775047e-07	5.66900237573176e-05
ENSMUSG00000024539	Ptpn2	19255	protein tyrosine phosphatase, non-receptor type 2	0.269413883898448	-0.138495281017129	0.0856092640008805	5.70957724094285	16.1447724048715	6.45273752065188e-07	5.68562325887997e-05
ENSMUSG00000001630	Stk38l	232533	serine/threonine kinase 38 like	0.349782916101406	0.00129207362130077	0.297304774826949	5.08498031728346	15.988669913549	7.13878856153247e-07	6.25128731690738e-05
ENSMUSG00000030268	Bcat1	12035	branched chain aminotransferase 1, cytosolic	0.317298477741906	0.0922837302528066	0.168827689211336	7.73069504762076	15.9253706484241	7.4384761755299e-07	6.47375601386915e-05
ENSMUSG00000020547	Bzw2	66912	basic leucine zipper and W2 domains 2	0.0799004563863546	-0.00611979597159213	0.358016061150078	6.32963616868999	15.8947570425923	7.58813646913927e-07	6.56373804580547e-05
ENSMUSG00000050315	Synpo2	118449	synaptopodin 2	0.247786016211184	-0.00885121392461825	0.311272898240822	5.64443544074658	15.8833942676648	7.6444887327937e-07	6.57240710081282e-05
ENSMUSG00000020230	Prmt2	15468	protein arginine N-methyltransferase 2	-0.5196030428621	-0.382423323700917	-0.194458302817881	5.05311805059205	15.864146077778	7.74095462112112e-07	6.6152519430858e-05
ENSMUSG00000068699	Flnc	68794	filamin C, gamma	-1.70588786652391	-1.63970743526975	-0.826368764405639	1.10580073818173	15.9081703944836	7.85112657195925e-07	6.66922644010861e-05
ENSMUSG00000025791	Pgm2	72157	phosphoglucomutase 2	-0.626057619957713	-0.50290679049138	0.154890800744512	5.8022478875737	16.6934474077469	8.05911207510225e-07	6.74746212634205e-05
ENSMUSG00000029151	Slc30a3	22784	solute carrier family 30 (zinc transporter), member 3	0.923208664545333	-0.130818316485176	0.524060847130798	1.48049922094277	15.7939295634205	8.10385662924693e-07	6.74746212634205e-05
ENSMUSG00000053253	Ndfip2	76273	Nedd4 family interacting protein 2	-0.313415512851082	-0.0751781839589659	-0.238444517221086	6.05058719506291	15.7928407633079	8.1096228235883e-07	6.74746212634205e-05
ENSMUSG00000034683	Ppp1r1c	75276	protein phosphatase 1, regulatory (inhibitor) subunit 1C	1.85312553111377	1.9317840015847	0.161482979977472	0.271964453245608	15.7883438472469	8.13348388273291e-07	6.74746212634205e-05
ENSMUSG00000031302	Nlgn3	245537	neuroligin 3	0.229406213454959	0.336720951909626	-0.000926238466137647	5.51627652870487	15.7262509810061	8.47061239386194e-07	6.98628531507706e-05
ENSMUSG00000020601	Trib2	217410	tribbles pseudokinase 2	0.192497897211176	0.0203870545393416	0.299138183781605	7.50914210161241	15.6931045450958	8.65656754452207e-07	7.0983853865081e-05
ENSMUSG00000001521	Tulp3	22158	tubby-like protein 3	-0.2640198988113	-0.0221028468250366	-0.394093623810621	4.63684682574144	15.569196946282	9.39063396945042e-07	7.65606514313929e-05
ENSMUSG00000051391	Ywhag	22628	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	-0.267675311142262	-0.184381272977955	-0.0933891099463895	8.51350634133999	15.5477043269628	9.52449008624721e-07	7.72082379220017e-05
ENSMUSG00000021185	Dglucy	217830	D-glutamate cyclase	0.757648041317951	0.101812064142103	0.951323867159485	2.08974103860682	15.5364396600057	9.59544679587279e-07	7.73414819580974e-05
ENSMUSG00000024664	Fads3	60527	fatty acid desaturase 3	-0.597162871764837	-0.481593914991398	-0.3475927042126	3.72261237611802	15.493681575971	9.86988478601335e-07	7.91040596465454e-05
ENSMUSG00000061288	Taok3	330177	TAO kinase 3	0.245156746039616	-0.0192230379747948	0.317232114070372	7.60292423608181	15.4604912350831	1.00886009820558e-06	8.04027491749685e-05
ENSMUSG00000015745	Plekho1	67220	pleckstrin homology domain containing, family O member 1	-0.547330937951787	-0.37625968281667	-0.0347144727728832	3.96595545719254	15.3505513582425	1.08502313974839e-06	8.57275110123362e-05
ENSMUSG00000029860	Zyx	22793	zyxin	-0.43295832978798	-0.243349477569837	-0.0928334476499733	4.58919341608173	15.3467544456192	1.08775919795718e-06	8.57275110123362e-05
ENSMUSG00000036437	Npy1r	18166	neuropeptide Y receptor Y1	1.07747855726864	1.0089303348721	0.123551807095545	0.906573023971675	15.2997065232141	1.12227063616705e-06	8.79587361583741e-05
ENSMUSG00000001520	Nrip2	60345	nuclear receptor interacting protein 2	-0.386548782676566	-0.0815097912810296	-0.350953472860574	4.81165436085016	15.2862172918231	1.13237657255711e-06	8.82631541664573e-05
ENSMUSG00000028426	Rad23b	19359	RAD23 homolog B, nucleotide excision repair protein	0.170366109671534	-0.103005953082214	0.220291027345034	6.94530530745588	15.2326507590817	1.173462560638e-06	9.09657917224626e-05
ENSMUSG00000054409	Tmem74	239408	transmembrane protein 74	-0.50701125115353	-0.733927107500855	0.0860111891169927	1.58367910209043	15.1808722640946	1.21466982563118e-06	9.36484029695866e-05
ENSMUSG00000051246	Msantd1	403174	Myb/SANT-like DNA-binding domain containing 1	1.20568629588375	0.295877839567317	0.977729405690941	1.30712556831207	15.0841968899514	1.29573537249614e-06	9.93583891580012e-05
ENSMUSG00000028780	Sema3c	20348	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	-0.058584123561528	-0.44178161319647	0.640786633756191	2.35896356033142	15.0296293239435	1.34398722227158e-06	0.000102504315780348
ENSMUSG00000028800	Hdac1	433759	histone deacetylase 1	0.233987366927726	-0.0672106260727513	0.456616781115876	5.27644310473904	15.0020204941008	1.36911726347532e-06	0.000103862553474122
ENSMUSG00000032303	Chrna3	110834	cholinergic receptor, nicotinic, alpha polypeptide 3	0.490919667809565	0.0200413466528635	0.695966311660722	2.76373450003204	14.9599902235754	1.40832731388466e-06	0.000106268783376425
ENSMUSG00000027792	Bche	12038	butyrylcholinesterase	0.366290502165854	0.982831998347987	-0.124852600005422	2.71908785979688	15.0999254989995	1.4489542228635e-06	0.000108755897383818
ENSMUSG00000042155	Klhl23	277396	kelch-like 23	0.507040883808142	0.0102160895123151	0.237767057605911	6.23543424737918	14.9336102658838	1.57455410251453e-06	0.000117561181569848
ENSMUSG00000004951	Hspb1	15507	heat shock protein 1	-1.10040223305585	-0.938876890626756	-0.35157841816867	2.12383544924221	14.7437358253591	1.62961485738891e-06	0.000121035164224708
ENSMUSG00000078429	Ctdsp2	52468	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	0.215723832763409	-0.0429536531630598	0.15651020845518	6.69960083960525	14.7173470710658	1.65902209350835e-06	0.00012257753863807
ENSMUSG00000034401	Spata6	67946	spermatogenesis associated 6	0.642737273422348	-0.136120871526852	1.17118026822129	2.83166073814529	15.2630575670333	1.67983220100425e-06	0.000123472018670706
ENSMUSG00000033530	Ttc7b	104718	tetratricopeptide repeat domain 7B	-0.156412569017137	0.0344039070480066	-0.19171679871749	7.0045410692628	14.6847020869831	1.69617554292378e-06	0.000124030650783076
ENSMUSG00000025582	Nptx1	18164	neuronal pentraxin 1	0.343506481192917	0.318348748158207	0.130090838167025	6.71041976146118	14.640311810918	1.74810641675411e-06	0.000127172500656789
ENSMUSG00000032040	Dcps	69305	decapping enzyme, scavenger	-0.631240467430444	-0.300443140332036	-0.379125334866875	4.74563933977903	14.5695157204908	1.83441809741299e-06	0.000132770689438269
ENSMUSG00000074971	Fibin	67606	fin bud initiation factor homolog (zebrafish)	-2.31228688782747	-0.656812522372929	-2.80643219163391	-0.606073129381507	14.4678355381837	1.96630728158836e-06	0.000141594086784835
ENSMUSG00000096847	Tmem151b	210573	transmembrane protein 151B	0.350399475914979	0.445729271071399	0.158307347463361	4.62210956316031	14.3712742789044	2.10081285745393e-06	0.000150515814120412
ENSMUSG00000025931	Paqr8	74229	progestin and adipoQ receptor family member VIII	-0.270696589551772	-0.398964249901692	0.013116974446824	3.57204363495996	14.3619129723967	2.11435779460115e-06	0.000150725023488502
ENSMUSG00000026289	Atg16l1	77040	autophagy related 16-like 1 (S. cerevisiae)	-0.25769089528746	-0.138714950272255	-0.413251792491926	6.16261492481365	14.2827722813898	2.23260495501441e-06	0.000158358669459172
ENSMUSG00000024206	Rfx2	19725	regulatory factor X, 2 (influences HLA class II expression)	-0.683111848985003	-0.830174602658348	-0.987599848134663	3.21308837327487	14.5099104298255	2.29815571922032e-06	0.000162197199168455
ENSMUSG00000022893	Adamts1	11504	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	-0.623613834556952	-0.731123749103123	-0.781299448438013	4.84661236693581	14.7876388496431	2.34464242831438e-06	0.000164658898455781
ENSMUSG00000028295	Smim8	66291	small integral membrane protein 8	0.396880228803345	-0.168395029948549	0.747372875776817	3.31322732569161	14.2823749905191	2.46464504171391e-06	0.000172233766314057
ENSMUSG00000012819	Cdh23	22295	cadherin 23 (otocadherin)	0.557512530271872	0.977802606144771	-0.743207917065489	0.986371177023406	14.1242935935799	2.49080130043718e-06	0.000173208368862754
ENSMUSG00000001025	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	-1.71216809226477	-1.78350911073892	-1.24018796736734	1.98472836615879	14.8134214980755	2.55017090181884e-06	0.000175655628152631
ENSMUSG00000035032	Nek11	208583	NIMA (never in mitosis gene a)-related expressed kinase 11	-0.892849449915536	0.0370595132535454	-0.827510331402941	1.85177758227587	14.089966351656	2.55075845195559e-06	0.000175655628152631
ENSMUSG00000000628	Hk2	15277	hexokinase 2	0.185842114852663	-0.0400564319159825	0.448325836360939	8.88104660832065	14.0716783369167	2.64680415913831e-06	0.000181289908824341
ENSMUSG00000052833	Sae1	56459	SUMO1 activating enzyme subunit 1	-0.35471692970476	-0.0691409299856603	-0.386920305566628	6.13577895692041	14.0305596573095	2.65813485376167e-06	0.000181289908824341
ENSMUSG00000059975	Zfp74	72723	zinc finger protein 74	-0.0604212233878477	0.0477223565359697	-0.373707911057549	4.60952761312222	13.9581868614471	2.79540705474068e-06	0.000189739925734695
ENSMUSG00000020621	Rdh14	105014	retinol dehydrogenase 14 (all-trans and 9-cis)	0.244072299073501	-0.110539776979119	0.413248310467179	4.24793014851991	13.8945289693748	2.92231553680865e-06	0.00019740937240556
ENSMUSG00000031805	Jak3	16453	Janus kinase 3	-1.3736538563879	-1.25742242198504	-1.35585265004133	1.83459505474944	14.2118868580219	2.95007340612325e-06	0.00019772200525953
ENSMUSG00000049796	Crh	12918	corticotropin releasing hormone	-1.43554589902364	-1.85762248283998	-0.61559455471092	-0.134909912801817	13.8786924304299	2.95481919603978e-06	0.00019772200525953
ENSMUSG00000015656	Hspa8	15481	heat shock protein 8	0.851048398910317	-0.144486542259939	0.592766977773681	9.30336503579068	14.8814091775863	3.03545954293693e-06	0.000201926038702529
ENSMUSG00000030095	Tmem43	74122	transmembrane protein 43	-0.328427452264212	-0.328457328166995	-0.0182039052016372	4.70896948679345	13.835173024612	3.0461139350304e-06	0.000201926038702529
ENSMUSG00000026787	Gad2	14417	glutamic acid decarboxylase 2	0.118980678259467	0.369141192837001	-0.0616432900968069	6.32638136992386	13.8189217985937	3.0809623137924e-06	0.000202468466637965
ENSMUSG00000037995	Igsf9	93842	immunoglobulin superfamily, member 9	-0.67892056769363	0.11323228032192	-0.845675344680581	7.22975443020854	15.0215000110522	3.08284144887921e-06	0.000202468466637965
ENSMUSG00000078762	Haus5	71909	HAUS augmin-like complex, subunit 5	0.127057742063816	-0.0393765481863785	0.471842689079646	3.72430416264668	13.8071259833133	3.1065192121459e-06	0.000203083325085261
ENSMUSG00000025645	Ccdc51	66658	coiled-coil domain containing 51	0.228775361430451	0.0792625925247018	0.613198918227158	3.95787544146758	13.7887961563438	3.14667614377433e-06	0.000204764898053131
ENSMUSG00000025351	Cd63	12512	CD63 antigen	-0.529245160942339	-0.39803657296118	-0.290499616602339	5.37146904566313	13.777186699206	3.17239222105406e-06	0.000205495689716314
ENSMUSG00000037259	Dzank1	241688	double zinc ribbon and ankyrin repeat domains 1	0.314998814174934	0.35415610834595	0.0273146693544398	6.99939770278633	13.7554128324575	3.22122135196838e-06	0.000207710209541016
ENSMUSG00000040263	Klhdc4	234825	kelch domain containing 4	0.299444551437757	-0.00615765545213942	0.379392888157215	4.65462989835671	13.7457315918816	3.24318536737042e-06	0.000208180215481977
ENSMUSG00000014846	Tppp3	67971	tubulin polymerization-promoting protein family member 3	-0.448300396567768	-0.449473492316972	-0.575738334425938	5.2477461561654	13.7912048668809	3.26026264620658e-06	0.000208333720266155
ENSMUSG00000037242	Clic4	29876	chloride intracellular channel 4 (mitochondrial)	-0.0940445552787853	-0.265123881398046	0.14558341588853	5.50970185908517	13.6849304945353	3.38477646994249e-06	0.000215320354271768
ENSMUSG00000038425	Poli	26447	polymerase (DNA directed), iota	0.239726969788078	-0.0384267903859698	0.352405659351041	4.0257900034831	13.6478077684459	3.47441049138773e-06	0.000220035657280475
ENSMUSG00000020737	Jpt1	15374	Jupiter microtubule associated homolog 1	-0.632192708149859	-0.365345217929969	-0.244577926416576	4.54335325901739	13.6349419313751	3.50605515007092e-06	0.000221052881595138
ENSMUSG00000027699	Ect2	13605	ect2 oncogene	0.684859262971783	-0.391177363807652	0.256932386831361	2.12695874458643	13.5952750831741	3.60554159417409e-06	0.00022631952679183
ENSMUSG00000064329	Scn1a	20265	sodium channel, voltage-gated, type I, alpha	0.49160591070879	0.36914880188009	0.0660537835440491	6.28775891510449	13.7025275773681	3.72423721896446e-06	0.000232740216688237
ENSMUSG00000024883	Rin1	225870	Ras and Rab interactor 1	-1.64574512281165	-1.05263331435427	-0.970583133627482	0.762607754254808	13.5296241658518	3.77677522000455e-06	0.000234759804669675
ENSMUSG00000026204	Ptprn	19275	protein tyrosine phosphatase, receptor type, N	-0.483920357000259	-0.254773976499215	-0.216260374932613	7.17869960304792	13.524814615464	3.78965143587731e-06	0.000234759804669675
