genes	Symbol	Entrezid	Genename	logFC.a11_CONCvsDNT.DJ	logFC.a12_CONCvsDNT.J	logFC.a13_CONCvsDNT.D	logFC.a14_CONCvsDNT.C	logCPM	F	PValue	FDR
ENSMUSG00000075334	Rprm	67874	reprimo, TP53 dependent G2 arrest mediator candidate	-0.921611564409013	-0.935498892924779	-1.26970176700711	-1.08883737605302	1.41254465729134	43.3973218557813	1.20040477509413e-13	1.34086158578624e-11
ENSMUSG00000061911	Myt1l	17933	myelin transcription factor 1-like	-0.196879232432322	-0.35966467268094	-0.427789125298601	-0.746804674144426	5.76039355675517	43.058113437561	1.35414313598841e-13	1.50077144743216e-11
ENSMUSG00000022623	Shank3	58234	SH3 and multiple ankyrin repeat domains 3	-0.544835998015775	-0.431428341234678	-0.558526077446333	-0.429260678886404	4.73677437209547	43.0156624910511	1.37479469523368e-13	1.51184787182829e-11
ENSMUSG00000040373	Cacng5	140723	calcium channel, voltage-dependent, gamma subunit 5	-0.307169075576938	-0.278357369036169	-0.470292987414246	-0.551907628302617	5.14679883921306	42.8095943107402	1.4798612638949e-13	1.61487014535485e-11
ENSMUSG00000024378	Stard4	170459	StAR-related lipid transfer (START) domain containing 4	-0.411950789790931	-0.369929707612727	-0.513321538043151	-0.589388434892205	5.22226578900594	42.6195016087188	1.58429172380203e-13	1.71563071708821e-11
ENSMUSG00000042182	Bend6	320705	BEN domain containing 6	-0.498022736236002	-0.472933558253534	-0.566022913068403	-0.528180611475357	5.79903419128918	41.8464116463748	2.09595556458452e-13	2.24643738635877e-11
ENSMUSG00000020303	Stc2	20856	stanniocalcin 2	0.868433778354543	0.944035209031812	1.50788051131526	0.993988051802095	1.96175908026913	41.8331298952674	2.1061340221748e-13	2.24643738635877e-11
ENSMUSG00000001552	Jup	16480	junction plakoglobin	0.479526469914366	0.370677856819726	0.512108321115805	0.282965206502897	5.05790160042777	41.4542143859545	2.41956092666411e-13	2.5614844257953e-11
ENSMUSG00000049044	Rapgef4	56508	Rap guanine nucleotide exchange factor (GEF) 4	-0.385289090113715	-0.462331344339895	-0.492695438519773	-0.559131268120698	4.8377368443724	41.073326680702	2.78450479792513e-13	2.92599889358266e-11
ENSMUSG00000096847	Tmem151b	210573	transmembrane protein 151B	-0.33125261228026	-0.250026546562239	-0.473692431727508	-0.701406168418498	4.62210956316031	40.9554526313516	2.90884902320157e-13	3.03418619434835e-11
ENSMUSG00000093930	Hmgcs1	208715	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	-0.281996340974907	-0.374411741031364	-0.46645528563076	-0.447927706432638	7.14676125094337	39.6281276773215	4.79115763200853e-13	4.96112132610752e-11
ENSMUSG00000022763	Aifm3	72168	apoptosis-inducing factor, mitochondrion-associated 3	-1.15068607191101	-1.28883200484622	-1.01602194410699	-1.26915344075139	1.58554433800409	39.5128611554025	5.00647829931829e-13	5.14651457638618e-11
ENSMUSG00000021613	Hapln1	12950	hyaluronan and proteoglycan link protein 1	-0.936457614431493	-1.47572526496524	-2.12409392305166	-1.85534455957054	0.906238598871226	39.3012132795108	5.42879770826135e-13	5.54049815031623e-11
ENSMUSG00000007594	Hapln4	330790	hyaluronan and proteoglycan link protein 4	-0.735982578417872	-0.775906232852339	-0.934703827827742	-0.829723523309006	3.12745121327781	38.9567891840373	6.19815317017109e-13	6.28050006228908e-11
ENSMUSG00000029860	Zyx	22793	zyxin	0.156790087761471	0.331880506836734	0.531998390305657	0.467765862220502	4.58919341608173	38.7512795592909	6.71117558928311e-13	6.75210900067874e-11
ENSMUSG00000079598	Clec2l	665180	C-type lectin domain family 2, member L	-0.816851746694246	-0.776478909207338	-0.692113375481724	-0.790378832165613	4.12812303870428	38.9688874972516	7.10153137953939e-13	7.07757012882569e-11
ENSMUSG00000066129	Kndc1	76484	kinase non-catalytic C-lobe domain (KIND) containing 1	-0.604433676683297	-0.608066548214545	-0.702057304485413	-1.07624402502517	3.82697985024904	38.5886325239908	7.1488255318224e-13	7.07757012882569e-11
ENSMUSG00000040811	Eml2	72205	echinoderm microtubule associated protein like 2	-0.566495567673333	-0.513879306388617	-0.472680326693984	-0.390562386441139	5.14628834013365	38.5758977717892	7.18433736466163e-13	7.07757012882569e-11
ENSMUSG00000020875	Hoxb9	15417	homeobox B9	5.93453938478303	4.94777124519889	7.37600166043233	8.00390348518576	-0.800308979371932	58.0615955499228	7.90847684991403e-13	7.7217348913823e-11
ENSMUSG00000024587	Nars	70223	asparaginyl-tRNA synthetase	0.212843984814257	0.278815027799872	0.452314699460431	0.311792154223589	7.3485905576021	38.3173047589248	7.94708370324134e-13	7.7217348913823e-11
ENSMUSG00000058258	Idi1	319554	isopentenyl-diphosphate delta isomerase	-0.332480397975582	-0.346662869972655	-0.45000561852198	-0.364527183101979	5.94630165758567	38.070258767655	8.75569832748113e-13	8.44954669888757e-11
ENSMUSG00000004885	Crabp2	12904	cellular retinoic acid binding protein II	1.3989905832885	1.16646771806917	1.89437043050147	1.48170028734477	0.840082209046654	38.0321099585393	8.8880897389897e-13	8.51935412414242e-11
ENSMUSG00000027560	Dok5	76829	docking protein 5	0.253906477035905	0.147954925729217	0.678977186701962	0.86777777262035	3.30130691508824	37.7757583639657	9.8342149145475e-13	9.36296461595777e-11
ENSMUSG00000040010	Slc7a5	20539	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	0.353892387563851	0.437646944557759	0.730202350695807	0.415008842653359	6.16807541727168	38.2064353105147	1.00574846523879e-12	9.51169848525163e-11
ENSMUSG00000024524	Gnal	14680	guanine nucleotide binding protein, alpha stimulating, olfactory type	-0.290411065025741	-0.378333151623179	-0.434055332725855	-0.472849149683184	5.35242312275127	37.6667180616996	1.02682692795155e-12	9.60040196502684e-11
ENSMUSG00000021260	Hhipl1	214305	hedgehog interacting protein-like 1	0.261072957527318	0.530817679318842	0.954202794250457	1.55507955541	1.20780733997197	37.6622135652887	1.02866283567185e-12	9.60040196502684e-11
ENSMUSG00000061762	Tac1	21333	tachykinin 1	1.0087041035085	0.847931642929815	0.952038984815522	0.51438703162019	4.13420871766148	38.8509334863192	1.0984456710874e-12	1.01846733921868e-10
ENSMUSG00000050447	Lypd6	320343	LY6/PLAUR domain containing 6	-0.357478689700418	-0.481863364052047	-0.663788455346801	-0.673568562638144	4.47772428526772	37.3929892115962	1.14491720028538e-12	1.05466203917198e-10
ENSMUSG00000025576	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	-0.293486650613593	-0.259788227473292	-0.442189969937147	-0.593847520620657	4.57478274916062	37.2521680728087	1.21116102299163e-12	1.10848582401028e-10
ENSMUSG00000032452	Clstn2	64085	calsyntenin 2	-0.176291721749341	-0.351605915020955	-0.880127173435376	-0.878564766635436	4.66133758106362	36.9192160371698	1.59679022517034e-12	1.45205552142734e-10
ENSMUSG00000053310	Nrgn	64011	neurogranin	-0.804524213409361	-0.660417780757405	-1.06003451557563	-0.855354327069474	2.85657611173814	36.5280208318744	1.62171009120101e-12	1.46532352571831e-10
ENSMUSG00000032503	Arpp21	74100	cyclic AMP-regulated phosphoprotein, 21	-0.402357100999301	-0.423726430323227	-0.602584528427273	-0.8817789959689	2.63713720247915	36.1546476239752	1.88845435355582e-12	1.69554515566727e-10
ENSMUSG00000060371	Caln1	140904	calneuron 1	-0.361653015049781	-0.419933453474193	-0.634496941911787	-0.794378388465322	3.41377671497448	35.4652141739747	2.50976420825006e-12	2.23921478353681e-10
ENSMUSG00000009734	Pou6f2	218030	POU domain, class 6, transcription factor 2	-0.330052615136396	-0.436966238779831	-0.80772467269073	-0.826188540046629	3.66791372864726	35.4242719278263	2.55286060582794e-12	2.2634300346422e-10
ENSMUSG00000041313	Slc7a1	11987	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	0.84805731313252	0.70778433880789	0.758356401456965	0.558423854580305	5.20174395669602	37.2970076356378	2.74018950456229e-12	2.40151093422596e-10
ENSMUSG00000000078	Klf6	23849	Kruppel-like factor 6	0.127076685455776	0.0962953564881617	0.610218741062926	0.651645961665462	5.05340255390998	35.2524005968063	2.74245574048079e-12	2.40151093422596e-10
ENSMUSG00000027500	Stmn2	20257	stathmin-like 2	-0.537642486837807	-0.565255302919068	0.107121775913871	-0.139469794597053	5.96207388046015	35.2274645698544	2.77117125619422e-12	2.41176904542155e-10
ENSMUSG00000030272	Camk1	52163	calcium/calmodulin-dependent protein kinase I	-0.0584019434315817	0.15228137527485	0.534627148096044	0.866742401649232	4.23227052296095	34.7294634092417	3.41610372576647e-12	2.954929722788e-10
ENSMUSG00000022208	Jph4	319984	junctophilin 4	-0.266862482978384	-0.243950517209154	-0.470120188001376	-0.496444897187531	5.0683280120164	34.6293968500241	3.56378146464088e-12	3.06398811256943e-10
ENSMUSG00000001504	Irx2	16372	Iroquois homeobox 2	-0.554126019683821	-0.919189160858622	-1.53458323537442	-1.52893722845878	1.42878706054737	34.584198535496	3.63267412607259e-12	3.07649291646712e-10
ENSMUSG00000008734	Gprc5b	64297	G protein-coupled receptor, family C, group 5, member B	-0.326518984856704	-0.295413105720775	-0.357344288377594	-0.373250306652534	5.51739488136934	34.5826821396597	3.63500962765895e-12	3.07649291646712e-10
ENSMUSG00000074657	Kif5a	16572	kinesin family member 5A	-0.256448485836803	-0.290409677697421	-0.351412046017197	-0.512698784561639	8.00226044614951	34.5702799574863	3.65417047926866e-12	3.07649291646712e-10
ENSMUSG00000023883	Phf10	72057	PHD finger protein 10	0.286210509500678	0.242880324569312	0.459656058557559	0.351835924998641	5.54484753734	34.5632534246542	3.66507333203823e-12	3.07649291646712e-10
ENSMUSG00000000753	Serpinf1	20317	serine (or cysteine) peptidase inhibitor, clade F, member 1	0.542325705612975	0.723950303612094	1.26576428961121	0.867742732901635	1.81886111774844	34.4782216604386	3.79976292969856e-12	3.17079040710022e-10
ENSMUSG00000028937	Acot7	70025	acyl-CoA thioesterase 7	-0.396235322105001	-0.473439457789942	-0.365840994448713	-0.486965745680491	6.35883723664084	34.4551247228867	3.83724110610016e-12	3.18333931761035e-10
ENSMUSG00000032515	Csrnp1	215418	cysteine-serine-rich nuclear protein 1	0.130660040663106	0.393895179443188	1.36443980283245	1.18919084060627	2.22824341232528	34.2658230259313	4.15947333075431e-12	3.43059817849306e-10
ENSMUSG00000031565	Fgfr1	14182	fibroblast growth factor receptor 1	0.225967655242121	0.154632636641523	0.507957504419939	0.428498671684176	4.88200600471528	33.896382907629	4.87318409544393e-12	3.99601095826403e-10
ENSMUSG00000027419	Pcsk2	18549	proprotein convertase subtilisin/kexin type 2	-0.134173590668361	-0.268743358801891	-0.28694615459118	-0.481303109805813	5.41932204810225	33.7533673402097	5.18311776113298e-12	4.22573037697887e-10
ENSMUSG00000021303	Gng4	14706	guanine nucleotide binding protein (G protein), gamma 4	-0.600867150342534	-0.642965696354318	-0.450114953161835	-0.672563467483459	4.42434127349264	33.509420784069	5.76061922535994e-12	4.66972253319749e-10
ENSMUSG00000037419	Endod1	71946	endonuclease domain containing 1	-0.225329470112876	-0.313104065282009	-0.281814619335915	-0.393020577619418	5.62803880497034	33.0881737427223	6.92304237008884e-12	5.58012949216366e-10
ENSMUSG00000029120	Ppp2r2c	269643	protein phosphatase 2, regulatory subunit B, gamma	-0.241644684786588	-0.309092788225066	-0.309595278272469	-0.410612836862895	6.31407266364844	33.0604970937514	7.00759422539345e-12	5.6163690215498e-10
ENSMUSG00000045114	Prrt2	69017	proline-rich transmembrane protein 2	-0.501451864228261	-0.759098836768318	-1.32159910270663	-0.903434677631393	3.2007499754207	33.1911847054102	8.27225736545912e-12	6.59271028013501e-10
ENSMUSG00000031799	Tpm4	326618	tropomyosin 4	0.122839693770641	0.126714315122747	0.50494040779129	0.503581118389324	4.67904719965536	32.379838434831	9.46879570632051e-12	7.50415284300909e-10
ENSMUSG00000070687	Htr1d	15552	5-hydroxytryptamine (serotonin) receptor 1D	-0.782007103158122	-0.701144637583945	-0.813888093490804	-1.01056053625778	2.54718199279526	32.3276073170028	9.69197307408717e-12	7.63835166827781e-10
ENSMUSG00000003352	Cacnb3	12297	calcium channel, voltage-dependent, beta 3 subunit	-0.444675346175198	-0.38683414442305	-0.344916336679368	-0.45856748500307	5.34951811521039	32.1950922352878	1.02834034269317e-11	8.05968845383719e-10
ENSMUSG00000024640	Psat1	107272	phosphoserine aminotransferase 1	0.612146647347468	0.526963636851937	0.727022368774101	0.405612229026828	5.50649810533849	33.0232907206808	1.18532836150733e-11	9.21208101984568e-10
ENSMUSG00000042388	Dlgap3	242667	DLG associated protein 3	-0.383741510062876	-0.401334280428177	-0.379869141951435	-0.53535072348064	5.70521987628053	31.8732596825341	1.18836234783009e-11	9.21208101984568e-10
ENSMUSG00000052981	Ube2ql1	76980	ubiquitin-conjugating enzyme E2Q family-like 1	-0.259196499976655	-0.395089443235145	-0.389484258993316	-0.514246005264438	5.03235573715519	31.8213146322438	1.21655552596054e-11	9.37937863656319e-10
ENSMUSG00000046709	Mapk10	26414	mitogen-activated protein kinase 10	-0.21593656650266	-0.240125911899837	-0.287432120852187	-0.426282267116741	6.55190898012936	31.5350331404887	1.38509524307839e-11	1.06210600639514e-09
ENSMUSG00000027584	Oprl1	18389	opioid receptor-like 1	-0.458730480676456	-0.507867055812014	-0.60744558795617	-0.68567343767867	3.34359823871813	31.4431469093252	1.44426567168434e-11	1.1015243450814e-09
ENSMUSG00000030270	Cpne9	211232	copine family member IX	-0.536784616476626	-0.61592465751499	-0.629570134926819	-0.784532153462912	3.3350541140354	31.1333850330635	1.66413451021253e-11	1.26242845785427e-09
ENSMUSG00000015745	Plekho1	67220	pleckstrin homology domain containing, family O member 1	0.126612473315203	0.233307858118207	0.662983491111841	0.716940350512799	3.96595545719254	30.921801470291	1.83438119348961e-11	1.38417721334275e-09
ENSMUSG00000018417	Myo1b	17912	myosin IB	-0.128426807231421	-0.184132440811448	-0.381177227353305	-0.606393766712989	4.74040817432012	30.8928647876729	1.85905261064988e-11	1.39537144627932e-09
ENSMUSG00000047786	Lix1	66643	limb and CNS expressed 1	0.571616822763167	0.591286369653876	0.795931794141158	1.10781757799153	2.43454705898092	30.7837111009209	1.95530648332601e-11	1.45989356697172e-09
ENSMUSG00000048065	Cyb5r2	320635	cytochrome b5 reductase 2	2.39927875075568	2.99309079582323	2.66208868366702	3.12878019261	-0.712756420421953	30.3512115421931	2.39142999444894e-11	1.77112217696331e-09
ENSMUSG00000024942	Capn1	12333	calpain 1	-0.468431907097515	-0.53510548587649	-0.720260362612394	-0.650073440643554	3.07056129021281	30.3461338743309	2.39712010416576e-11	1.77112217696331e-09
ENSMUSG00000027465	Tbc1d20	67231	TBC1 domain family, member 20	-0.0128910885134261	0.0570587576301251	0.387214747801554	0.329972750982235	6.13366313424324	30.3012393969147	2.44805389567135e-11	1.79938303440382e-09
ENSMUSG00000036002	Fam214b	230088	family with sequence similarity 214, member B	0.280499178351998	0.124580587697235	0.603298984467607	0.515811028150721	4.05294108251426	30.1554052649819	2.6215149003383e-11	1.91694898846387e-09
ENSMUSG00000029816	Gpnmb	93695	glycoprotein (transmembrane) nmb	1.7566801891961	0.64801139580348	1.53481476308309	1.04080710902728	3.12276010733163	32.6009871432021	2.8772943862676e-11	2.09319477762011e-09
ENSMUSG00000020836	Coro6	216961	coronin 6	-0.726290855623333	-0.743694266964341	-0.810147266976166	-1.3379756414379	1.90161423957401	29.8685502840772	3.00156599243835e-11	2.17245995758829e-09
ENSMUSG00000055409	Nell1	338352	NEL-like 1	-0.278836166554012	-0.381944416661791	-0.524005443778981	-0.56399372057946	3.83952217991737	29.6919305548392	3.26406075360467e-11	2.35045511932162e-09
ENSMUSG00000037259	Dzank1	241688	double zinc ribbon and ankyrin repeat domains 1	-0.139996805325862	-0.214683520535603	-0.468274762572485	-0.539284162858417	6.99939770278633	29.5688667421837	3.46117185556304e-11	2.47980726984936e-09
ENSMUSG00000029207	Apbb2	11787	amyloid beta (A4) precursor protein-binding, family B, member 2	-0.217980785227985	-0.259439096979608	-0.418585745481826	-0.541813176293713	5.47474010396709	29.185755904422	4.15914922877565e-11	2.96490909343775e-09
ENSMUSG00000040666	Sh3bgr	50795	SH3-binding domain glutamic acid-rich protein	-0.902738993594783	-1.19901229262264	-1.07629677390265	-0.78867460630726	1.20529007332033	29.0070305495556	4.5340732856652e-11	3.21601818152233e-09
ENSMUSG00000021536	Adcy2	210044	adenylate cyclase 2	-0.134773063843027	-0.255212970319329	-0.265586506467474	-0.334032828069839	6.0442010050415	28.8771349408312	4.82879329322583e-11	3.40802296804486e-09
ENSMUSG00000023484	Prph	19132	peripherin	-1.65739632512539	-1.0816026264641	-1.31087125447426	-1.11144403559529	1.12024646324655	28.749645434044	5.1377195137715e-11	3.60810341694864e-09
ENSMUSG00000046613	Vwa5b2	328643	von Willebrand factor A domain containing 5B2	-0.475599006397291	-0.552040041612812	-1.05935090869841	-0.790790931515609	2.88428746106006	28.7221301118986	5.20708244440659e-11	3.63880155450009e-09
ENSMUSG00000035681	Kcnc2	268345	potassium voltage gated channel, Shaw-related subfamily, member 2	-0.082273146511901	-0.16616847026537	-0.343530256495107	-0.465382126036003	5.61951699386203	28.6060217034125	5.51081689215957e-11	3.8321788447145e-09
ENSMUSG00000050822	Slc29a4	243328	solute carrier family 29 (nucleoside transporters), member 4	-0.286190391637801	-0.357797143889172	-0.697128592386786	-0.644116564833817	4.16663099588936	28.5063603835366	5.78640011140406e-11	4.00418887709161e-09
ENSMUSG00000019966	Kitl	17311	kit ligand	0.249375701840127	0.215649639414236	0.591911877842716	0.544741696264062	4.66753959044016	28.4878217762948	5.83924374016045e-11	4.02114134455904e-09
ENSMUSG00000029875	Ccdc184	239650	coiled-coil domain containing 184	-0.551150279548879	-0.756875280293842	-0.80147170277279	-0.631671970840112	3.67124552649288	28.2204764729467	6.66044895738073e-11	4.56449898113058e-09
ENSMUSG00000068739	Sars	20226	seryl-aminoacyl-tRNA synthetase	0.222701628642958	0.384882015639816	0.404830698792734	0.411515017391269	7.12274386025885	28.1647229668926	6.84654009003882e-11	4.66947200563897e-09
ENSMUSG00000043461	Sptssb	66183	serine palmitoyltransferase, small subunit B	-0.886669156862076	-0.704895726016367	-1.24924062474977	-1.40693103053171	1.71799119921829	28.1423040065971	6.92290447380998e-11	4.69896281652959e-09
